      6.860651528593                      0               1             6.8607            29.3538            52.6073            52.6073
      3.719058787581                      P               2             3.7191            29.4704            52.7239            52.7239
      0.422533953432                     PJ               6             0.4225            27.9175            51.1710            51.1710
      0.139348471407                   0JJJ             325             0.1393            32.0765            55.3300            55.3300
      0.015494871216                   PEJR             476             0.0155            29.4582            52.7117            52.7117
      0.011920666728                 PPLR/J            8078             0.0119            33.1648            56.4183            56.4183
      0.000996900266                 PREORO           30934             0.0010            31.5221            54.7756            54.7756
      0.000386677395               P0JE/REJ          708564             0.0004            34.6734            57.9269            57.9269
      0.000156096371              PP*JLP/JJ         8177626             0.0002            36.8934            60.1469            60.1469
